numero_orden,peso_total_kg,volumen_total_m3,lineas,unidades,skus_distintos,direccion_normalizada,lat,lon,node_id,tiene_nodo
ORD-CL-202612-003844,65.179,0.348212,9,32,9,AV. PAJARITOS 3656,-33.4929128,-70.7554947,768,True
ORD-CL-202612-003845,113.054,0.633497,15,53,15,CALLE ARTURO PRAT 2957,-33.48206960714286,-70.64634102857143,1495,True
ORD-CL-202612-003846,119.371,1.048844,14,72,14,AV. PEDRO DE VALDIVIA 3626,-33.455987,-70.60509915918368,823,True
ORD-CL-202612-003847,69.765,0.607737,7,23,7,CALLE ARTURO PRAT 2118,-33.47343156666667,-70.6465084,1486,True
ORD-CL-202612-003848,169.216,1.250497,9,34,9,AVENIDA LA FLORIDA 4055,-33.5158876737604,-70.58408346247862,1259,True
ORD-CL-202612-003849,104.212,0.867181,9,31,8,CALLE SANTO DOMINGO 9221,-33.438971360737774,-70.68787532598256,2128,True
ORD-CL-202612-003850,41.114000000000004,0.209666,8,27,8,AV. MAPOCHO 9761,-33.432762,-70.686501,687,True
ORD-CL-202612-003851,145.625,0.983172,16,86,16,CALLE TEATINOS 7543,-33.436656955578805,-70.65568127045138,2176,True
ORD-CL-202612-003852,298.718,2.2250389999999998,24,140,23,CALLE ESTADO 1659,-33.43949515564987,-70.64953513821996,1693,True
ORD-CL-202612-003853,215.142,1.075689,14,76,14,AV. AMÉRICO VESPUCIO 1323,-33.50218175714286,-70.74121781428572,3,True
ORD-CL-202612-003854,109.286,0.7077559999999999,18,55,18,CALLE AMUNÁTEGUI 6557,-33.41625625370045,-70.66756956491413,1448,True
ORD-CL-202612-003855,183.485,0.870213,24,98,24,CALLE TEATINOS 7159,-33.436656955578805,-70.65568127045138,2170,True
ORD-CL-202612-003856,136.59199999999998,0.7765580000000001,11,47,11,CALLE BANDERA 7800,-33.44046393300847,-70.65220603930719,1572,True
ORD-CL-202612-003857,178.28,1.345633,14,47,14,AV. MACUL 9030,-33.49707804581206,-70.59790889427815,576,True
ORD-CL-202612-003858,106.673,0.877835,8,35,8,CALLE CATEDRAL 64,-33.438738201983064,-70.66443720992424,1616,True
ORD-CL-202612-003859,142.704,0.6312730000000001,23,109,23,AV. MACUL 8544,-33.49707804581206,-70.59790889427815,575,True
ORD-CL-202612-003860,155.86499999999998,0.50068,5,26,5,CALLE COMPAÑÍA DE JESÚS 1826,-33.43972137647059,-70.6625057235294,1643,True
ORD-CL-202612-003861,36.183,0.247162,6,22,6,CALLE MERCED 8269,-33.43731790255185,-70.64174538474282,1845,True
ORD-CL-202612-003862,122.303,0.8537290000000001,12,44,12,CALLE HUÉRFANOS 5159,-33.43969907361054,-70.65168277752262,1783,True
ORD-CL-202612-003863,32.212,0.175882,10,48,10,AVENIDA PAJARITOS 2476,-33.5047358070707,-70.75759334343434,1331,True
ORD-CL-202612-003864,136.663,0.795235,8,40,8,CALLE SANTO DOMINGO 211,-33.438971360737774,-70.68787532598256,2085,True
ORD-CL-202612-003865,201.529,1.256065,20,93,20,AV. VICUÑA MACKENNA 1385,-33.46059835,-70.62956850676667,1078,True
ORD-CL-202612-003866,542.463,3.493152,23,173,23,CALLE TEATINOS 4659,-33.436656955578805,-70.65568127045138,2158,True
ORD-CL-202612-003867,233.641,1.410751,24,119,24,AV. PROVIDENCIA 1951,-33.424248,-70.6132664,862,True
ORD-CL-202612-003868,283.072,1.499617,23,185,23,AV. MACUL 9885,-33.49707804581206,-70.59790889427815,583,True
ORD-CL-202612-003869,302.831,2.503694,13,99,13,AV. APOQUINDO 1250,-33.4154092,-70.5895753,48,True
ORD-CL-202612-003870,73.32,0.222472,7,32,7,AV. MACUL 1638,-33.49707804581206,-70.59790889427815,539,True
ORD-CL-202612-003871,4.5329999999999995,0.049103,2,2,2,CALLE SAN ANTONIO 1910,-33.43487534738776,-70.64887247008978,1965,True
ORD-CL-202612-003872,91.167,0.717685,8,29,8,CALLE AMUNÁTEGUI 1550,-33.41625625370045,-70.66756956491413,1419,True
ORD-CL-202612-003873,52.985,0.477167,9,17,9,GRAN AVENIDA JOSÉ MIGUEL CARRERA 9042,-33.540729400000004,-70.66438305,2245,True
ORD-CL-202612-003874,56.984,0.368642,6,52,6,CALLE CATEDRAL 808,-33.4375649,-70.6532977,1627,True
ORD-CL-202612-003875,148.669,0.989673,21,57,21,CALLE ARTURO PRAT 1061,-33.45866997333333,-70.64749508,1476,True
ORD-CL-202612-003876,208.65,1.441036,12,80,12,AV. PEDRO DE VALDIVIA 8011,-33.446682,-70.605953,842,True
ORD-CL-202612-003877,201.178,1.496337,22,88,21,AV. MACUL 3744,-33.48838930377358,-70.59933205849057,553,True
ORD-CL-202612-003878,277.604,1.762694,19,93,19,AV. LAS CONDES 7569,-33.4017054,-70.55506068,478,True
ORD-CL-202612-003879,42.016999999999996,0.176512,10,31,9,CALLE COMPAÑÍA DE JESÚS 7475,-33.439644149230105,-70.66251983715254,1672,True
ORD-CL-202612-003880,8.004999999999999,0.048799999999999996,3,15,3,AV. INDEPENDENCIA 6663,-33.430113,-70.653323,226,True
ORD-CL-202612-003881,100.944,0.46841,23,78,23,CALLE ESTADO 4786,-33.43949515564987,-70.64953513821996,1716,True
ORD-CL-202612-003882,130.765,0.7583650000000001,15,40,15,AV. TOBALABA 1657,-33.4284355,-70.5885328,1021,True
ORD-CL-202612-003883,40.053,0.238838,7,19,7,CALLE SANTO DOMINGO 2882,-33.43821500816327,-70.6754759367347,2087,True
ORD-CL-202612-003884,41.272,0.124234,11,44,11,CALLE TEATINOS 3426,-33.436656955578805,-70.65568127045138,2149,True
ORD-CL-202612-003885,141.99099999999999,1.14556,8,28,8,CALLE HUÉRFANOS 2125,-33.43969907361054,-70.65168277752262,1755,True
ORD-CL-202612-003886,51.563,0.266117,9,48,9,AVENIDA MATTA 1936,-33.45799120274538,-70.64211682398948,1320,True
ORD-CL-202612-003887,31.683999999999997,0.192053,9,23,9,AV. LAS CONDES 6073,-33.393217,-70.544274,467,True
ORD-CL-202612-003888,174.052,1.335859,8,36,8,AV. DEPARTAMENTAL 820,-33.5052577,-70.6470646,143,True
ORD-CL-202612-003889,71.158,0.36528,8,65,8,CALLE SAN ANTONIO 7706,-33.43487534738776,-70.64887247008978,1995,True
ORD-CL-202612-003890,292.19899999999996,2.133,21,77,20,CALLE SAN DIEGO 9161,-33.46971150355578,-70.64855318455172,2068,True
ORD-CL-202612-003891,70.098,0.418049,14,49,14,CALLE COMPAÑÍA DE JESÚS 1826,-33.43972137647059,-70.6625057235294,1643,True
ORD-CL-202612-003892,78.676,0.528123,11,50,11,AV. AMÉRICO VESPUCIO 2795,-33.5247055,-70.6007136,10,True
ORD-CL-202612-003893,109.343,0.6201369999999999,13,38,13,CALLE TEATINOS 7022,-33.436656955578805,-70.65568127045138,2168,True
ORD-CL-202612-003894,62.907,0.282315,9,36,9,CALLE CATEDRAL 102,-33.438738201983064,-70.66443720992424,1588,True
ORD-CL-202612-003895,132.769,0.716924,9,46,9,AV. LIBERTADOR BERNARDO O HIGGINS 5771,-33.459352,-70.712669,521,True
ORD-CL-202612-003896,136.357,0.888452,18,90,18,AV. DEPARTAMENTAL 1018,-33.5038862,-70.6533757,102,True
ORD-CL-202612-003897,136.055,0.99716,15,68,15,CALLE ARTURO PRAT 2957,-33.48206960714286,-70.64634102857143,1495,True
ORD-CL-202612-003898,347.735,2.775465,20,100,20,AV. KENNEDY 4559,-33.4033895,-70.5844404,332,True
ORD-CL-202612-003899,62.68699999999999,0.553187,10,47,10,AV. GRECIA 943,-33.46049613448276,-70.6220507,194,True
ORD-CL-202612-003900,263.881,1.59471,28,136,28,CALLE SAN ANTONIO 1641,-33.43487534738776,-70.64887247008978,1963,True
ORD-CL-202612-003901,444.36,3.467282,22,98,22,AV. IRARRÁZAVAL 2396,-33.453874464485985,-70.6061651,260,True
ORD-CL-202612-003902,137.377,0.8501540000000001,14,74,14,AV. RECOLETA 9981,-33.431874,-70.647723,960,True
ORD-CL-202612-003903,101.63199999999999,0.873062,8,32,8,AV. APOQUINDO 6717,-33.407626154545454,-70.55991624318182,84,True
ORD-CL-202612-003904,126.693,0.878428,16,73,16,AVENIDA VITACURA 4256,-33.3993198,-70.5892384,1405,True
ORD-CL-202612-003905,121.706,1.016416,6,32,6,CALLE SANTO DOMINGO 6777,-33.438971360737774,-70.68787532598256,2108,True
ORD-CL-202612-003906,350.18,2.601284,23,115,22,AVENIDA LAS CONDES 8964,-33.393906672641506,-70.54526152924528,1279,True
ORD-CL-202612-003907,12.783,0.070212,5,17,5,AV. PROVIDENCIA 5667,-33.43307993353561,-70.62608343748443,895,True
ORD-CL-202612-003908,31.257,0.13141,8,32,8,CALLE SANTO DOMINGO 3318,-33.438508137333336,-70.67974146133334,2092,True
ORD-CL-202612-003909,162.065,1.215657,21,65,21,CALLE CATEDRAL 8542,-33.438738201983064,-70.66443720992424,1629,True
ORD-CL-202612-003910,66.64,0.35101699999999997,9,49,9,AV. LIBERTADOR BERNARDO O HIGGINS 5819,-33.44378662227161,-70.65086273448715,522,True
ORD-CL-202612-003911,227.368,1.3544749999999999,27,81,27,CALLE ARTURO PRAT 9820,-33.452475519393765,-70.64863131734094,1537,True
ORD-CL-202612-003912,160.004,0.889196,16,68,16,CALLE BANDERA 7940,-33.44046393300847,-70.65220603930719,1575,True
ORD-CL-202612-003913,57.918,0.360894,10,34,9,AVENIDA GRECIA 1728,-33.461531475,-70.61424985,1215,True
ORD-CL-202612-003914,165.552,0.968913,18,79,18,AV. PROVIDENCIA 2524,-33.4191258,-70.6037758,864,True
ORD-CL-202612-003915,73.50800000000001,0.434126,4,39,4,CALLE AMUNÁTEGUI 5542,-33.41625625370045,-70.66756956491413,1443,True
ORD-CL-202612-003916,35.835,0.209882,15,56,15,CALLE AMUNÁTEGUI 3822,-33.41625625370045,-70.66756956491413,1434,True
ORD-CL-202612-003917,90.55000000000001,0.523069,5,21,5,AVENIDA PEDRO DE VALDIVIA 4492,-33.46445214040404,-70.60642337878787,1344,True
ORD-CL-202612-003918,22.66,0.119172,9,25,9,AV. SANTA ROSA 9972,-33.5514238,-70.6323222,1017,True
ORD-CL-202612-003919,77.50999999999999,0.347146,9,33,9,AV. AMÉRICO VESPUCIO 7437,-33.5226763,-70.5980529,33,True
ORD-CL-202612-003920,381.045,2.322923,25,130,25,AV. RECOLETA 5351,-33.3775993,-70.6381546,942,True
ORD-CL-202612-003921,235.753,1.281731,22,77,22,AV. PEDRO DE VALDIVIA 5965,-33.47859869382716,-70.60598569753087,834,True
ORD-CL-202612-003922,503.116,4.367306,14,68,14,AV. VITACURA 426,-33.4180246,-70.6053313,1147,True
ORD-CL-202612-003923,160.348,1.0889609999999998,18,64,18,AV. MATTA 7753,-33.45799120274538,-70.64211682398948,734,True
ORD-CL-202612-003924,256.321,1.389933,18,109,18,CALLE TEATINOS 3992,-33.436656955578805,-70.65568127045138,2153,True
ORD-CL-202612-003925,151.491,0.575914,10,52,10,CALLE SAN ANTONIO 3448,-33.43487534738776,-70.64887247008978,1973,True
ORD-CL-202612-003926,228.06699999999998,1.204881,8,58,8,CALLE AMUNÁTEGUI 4564,-33.41625625370045,-70.66756956491413,1439,True
ORD-CL-202612-003927,35.769999999999996,0.26607800000000004,6,15,6,CALLE ARTURO PRAT 1385,-33.46329967254902,-70.64719083529413,1480,True
ORD-CL-202612-003928,107.222,0.812344,16,76,15,CALLE TEATINOS 8353,-33.436656955578805,-70.65568127045138,2183,True
ORD-CL-202612-003929,211.096,1.49412,2,30,2,CALLE MONJITAS 7032,-33.436639090107406,-70.64200400967839,1885,True
ORD-CL-202612-003930,214.512,1.256057,24,87,22,CALLE MORANDÉ 3192,-33.43452185756808,-70.65443829443069,1921,True
ORD-CL-202612-003931,611.898,4.544331,20,107,20,CALLE SANTO DOMINGO 8939,-33.438971360737774,-70.68787532598256,2124,True
ORD-CL-202612-003932,187.855,1.160134,11,38,11,AV. GRECIA 1144,-33.4612224,-70.6204034,158,True
ORD-CL-202612-003933,531.88,4.671766,23,114,23,CALLE COMPAÑÍA DE JESÚS 6603,-33.439644149230105,-70.66251983715254,1664,True
ORD-CL-202612-003934,250.422,1.750805,27,119,27,CALLE MORANDÉ 6751,-33.43452185756808,-70.65443829443069,1939,True
ORD-CL-202612-003935,122.896,1.124951,11,42,11,AV. RECOLETA 1088,-33.4194855,-70.64406,913,True
ORD-CL-202612-003936,31.642,0.293878,5,15,5,AV. APOQUINDO 5983,-33.40932678484848,-70.56787636565656,79,True
ORD-CL-202612-003937,214.33299999999997,1.5790089999999999,25,115,25,CALLE AMUNÁTEGUI 3570,-33.41625625370045,-70.66756956491413,1431,True
ORD-CL-202612-003938,113.183,0.8456899999999999,11,74,11,AV. PROVIDENCIA 9988,-33.43307993353561,-70.62608343748443,912,True
ORD-CL-202612-003939,436.881,3.579987,11,54,11,CALLE SAN DIEGO 2452,-33.46971150355578,-70.64855318455172,2028,True
ORD-CL-202612-003940,255.127,1.871537,17,99,17,CALLE TEATINOS 2173,-33.436656955578805,-70.65568127045138,2142,True
ORD-CL-202612-003941,124.982,0.594386,13,62,13,AV. SANTA ROSA 3654,-33.48982095428572,-70.64012206,972,True
ORD-CL-202612-003942,203.254,1.56462,9,46,9,CALLE SAN ANTONIO 4837,-33.43487534738776,-70.64887247008978,1985,True
ORD-CL-202612-003943,500.641,3.3360980000000002,27,153,27,AV. MAPOCHO 4726,-33.432762,-70.686501,655,True
ORD-CL-202612-003944,358.986,2.61862,26,111,25,CALLE MONJITAS 5985,-33.436639090107406,-70.64200400967839,1877,True
ORD-CL-202612-003945,29.507,0.066118,4,12,4,AV. PEDRO DE VALDIVIA 1687,-33.438130948,-70.607713294,814,True
ORD-CL-202612-003946,262.403,1.289829,22,99,22,CALLE ARTURO PRAT 2624,-33.47910554,-70.64632285600001,1492,True
ORD-CL-202612-003947,159.913,0.985508,16,71,16,AV. RECOLETA 6272,-33.431874,-70.647723,947,True
ORD-CL-202612-003948,30.404,0.110544,7,17,7,CALLE AMUNÁTEGUI 1984,-33.41625625370045,-70.66756956491413,1424,True
ORD-CL-202612-003949,55.529,0.24317,8,31,8,AVENIDA LAS CONDES 8020,-33.399413,-70.5525788,1278,True
ORD-CL-202612-003950,214.875,1.692327,18,56,18,CALLE ARTURO PRAT 5072,-33.452475519393765,-70.64863131734094,1511,True
ORD-CL-202612-003951,26.012999999999998,0.118449,10,30,10,AV. GRECIA 7439,-33.474037529268294,-70.55364254634146,185,True
ORD-CL-202612-003952,44.772999999999996,0.205436,8,21,8,AV. LA FLORIDA 593,-33.519235429031845,-70.58115079491817,409,True
ORD-CL-202612-003953,374.514,2.971577,22,114,22,AVENIDA AMÉRICO VESPUCIO 506,-33.5352436371134,-70.67211348041238,1184,True
ORD-CL-202612-003954,144.262,0.965232,12,55,12,GRAN AVENIDA JOSÉ MIGUEL CARRERA 2391,-33.476502,-70.648199,2218,True
ORD-CL-202612-003955,17.869,0.033625,5,19,5,CALLE SANTO DOMINGO 2882,-33.43821500816327,-70.6754759367347,2087,True
ORD-CL-202612-003956,154.142,1.512047,8,58,8,AV. RECOLETA 4097,-33.3873578,-70.6421762,930,True
ORD-CL-202612-003957,58.114000000000004,0.346939,5,17,5,CALLE SANTO DOMINGO 650,-33.43578947021277,-70.64661410638298,2105,True
ORD-CL-202612-003958,10.453,0.048496,5,15,5,CALLE ESTADO 4661,-33.43949515564987,-70.64953513821996,1714,True
ORD-CL-202612-003959,17.818,0.048757999999999996,5,32,5,AV. INDEPENDENCIA 8803,-33.430113,-70.653323,241,True
ORD-CL-202612-003960,180.899,1.385899,18,65,18,AV. VICUÑA MACKENNA 3016,-33.4785071,-70.6219337,1092,True
ORD-CL-202612-003961,40.396,0.287561,6,18,6,AVENIDA PAJARITOS 7162,-33.47351293421051,-70.7390279493351,1337,True
ORD-CL-202612-003962,122.814,1.246218,10,50,10,CALLE SAN ANTONIO 302,-33.439233868,-70.64832024200001,1971,True
ORD-CL-202612-003963,26.695999999999998,0.10461500000000001,5,18,5,AV. MATTA 1936,-33.49726616666666,-70.67087236666667,694,True
ORD-CL-202612-003964,277.713,1.828053,26,97,26,AV. APOQUINDO 595,-33.4153833,-70.5894482,77,True
ORD-CL-202612-003965,140.689,0.787894,6,57,6,GRAN AVENIDA JOSÉ MIGUEL CARRERA 5414,-33.5031058,-70.654643325,2232,True
ORD-CL-202612-003966,222.632,1.417331,24,102,24,AV. AMÉRICO VESPUCIO 4227,-33.4947808,-70.5841217,17,True
ORD-CL-202612-003967,198.067,1.689595,10,72,10,AV. PROVIDENCIA 772,-33.4323119,-70.6252145,904,True
ORD-CL-202612-003968,93.438,0.760056,9,41,9,CALLE MONJITAS 6910,-33.436639090107406,-70.64200400967839,1883,True
ORD-CL-202612-003969,552.435,4.686786000000001,20,117,19,AV. MANUEL MONTT 7039,-33.450409379191655,-70.61310094459272,621,True
ORD-CL-202612-003970,170.277,1.38353,15,91,15,AV. PAJARITOS 2107,-33.5081917,-70.7574536,749,True
ORD-CL-202612-003971,52.466,0.250563,7,35,7,AV. LA FLORIDA 1424,-33.519235429031845,-70.58115079491817,383,True
ORD-CL-202612-003972,43.358000000000004,0.165831,9,30,9,AV. SANTA ROSA 7074,-33.52639349251701,-70.63557370657597,998,True
ORD-CL-202612-003973,113.986,0.813609,9,36,9,CALLE TEATINOS 2846,-33.436656955578805,-70.65568127045138,2145,True
ORD-CL-202612-003974,226.843,0.981246,18,79,17,CALLE CATEDRAL 2524,-33.439600484,-70.67195688,1591,True
ORD-CL-202612-003975,77.876,0.344584,14,44,14,CALLE MONJITAS 7075,-33.436639090107406,-70.64200400967839,1886,True
ORD-CL-202612-003976,20.006,0.214835,6,18,6,CALLE MONJITAS 4146,-33.436639090107406,-70.64200400967839,1867,True
ORD-CL-202612-003977,120.09299999999999,0.521745,16,54,16,AV. MACUL 283,-33.49707804581206,-70.59790889427815,547,True
ORD-CL-202612-003978,165.673,0.807396,18,69,17,CALLE ESTADO 5020,-33.43949515564987,-70.64953513821996,1717,True
ORD-CL-202612-003979,52.231,0.357,11,38,11,AV. KENNEDY 4890,-33.5027707,-70.587007,334,True
ORD-CL-202612-003980,44.741,0.311247,4,9,4,AV. MANUEL MONTT 4776,-33.450409379191655,-70.61310094459272,602,True
ORD-CL-202612-003981,168.871,1.377572,14,66,14,AVENIDA RECOLETA 8980,-33.431874,-70.647723,1368,True
ORD-CL-202612-003982,96.987,0.56816,12,52,12,AV. MAPOCHO 4726,-33.432762,-70.686501,655,True
ORD-CL-202612-003983,129.838,0.886064,20,86,20,AV. VITACURA 7328,-33.3859827,-70.5628986875,1163,True
ORD-CL-202612-003984,62.725,0.392957,11,38,11,AV. LA FLORIDA 1468,-33.519235429031845,-70.58115079491817,384,True
ORD-CL-202612-003985,77.538,0.5134420000000001,13,50,13,CALLE SAN ANTONIO 448,-33.437700910204086,-70.64860850816326,1981,True
ORD-CL-202612-003986,132.73999999999998,0.519422,19,98,18,CALLE SANTO DOMINGO 7729,-33.438971360737774,-70.68787532598256,2113,True
ORD-CL-202612-003987,143.349,0.980614,20,54,20,CALLE MORANDÉ 6785,-33.43452185756808,-70.65443829443069,1940,True
ORD-CL-202612-003988,236.589,1.835891,26,130,26,AV. LA FLORIDA 2133,-33.519235429031845,-70.58115079491817,386,True
ORD-CL-202612-003989,291.806,1.817067,24,105,24,AV. LA FLORIDA 476,-33.519235429031845,-70.58115079491817,402,True
ORD-CL-202612-003990,123.31099999999999,0.841753,12,37,11,CALLE MORANDÉ 5988,-33.43452185756808,-70.65443829443069,1934,True
ORD-CL-202612-003991,128.277,0.7758349999999999,11,46,11,CALLE ESTADO 4510,-33.43949515564987,-70.64953513821996,1711,True
ORD-CL-202612-003992,389.688,2.619175,22,102,22,CALLE CATEDRAL 9893,-33.438738201983064,-70.66443720992424,1635,True
ORD-CL-202612-003993,65.348,0.254001,4,24,4,AV. TOBALABA 803,-33.4231826,-70.5951261,1065,True
ORD-CL-202612-003994,293.497,1.685264,15,134,15,AV. LIBERTADOR BERNARDO O HIGGINS 8781,-33.44378662227161,-70.65086273448715,532,True
ORD-CL-202612-003995,412.45699999999994,3.220122,27,117,27,CALLE ESTADO 1275,-33.43949515564987,-70.64953513821996,1691,True
ORD-CL-202612-003996,62.198,0.30864,14,61,14,AV. MANUEL MONTT 4351,-33.450409379191655,-70.61310094459272,600,True
ORD-CL-202612-003997,72.035,0.552269,9,23,9,AV. PEDRO DE VALDIVIA 9814,-33.446682,-70.605953,853,True
ORD-CL-202612-003998,130.318,0.6287240000000001,7,46,7,AV. LIBERTADOR BERNARDO O HIGGINS 4908,-33.4569332,-70.7035986,515,True
ORD-CL-202612-003999,151.867,0.797323,21,94,21,CALLE CATEDRAL 9848,-33.438738201983064,-70.66443720992424,1634,True
ORD-CL-202612-004000,79.929,0.549713,9,40,9,CALLE ARTURO PRAT 7627,-33.452475519393765,-70.64863131734094,1526,True
ORD-CL-202612-004001,38.46,0.30602,6,20,6,GRAN AVENIDA JOSÉ MIGUEL CARRERA 3758,-33.488534485686856,-70.65048076207464,2226,True
ORD-CL-202612-004002,166.029,0.7369600000000001,23,110,23,CALLE SAN ANTONIO 3561,-33.43487534738776,-70.64887247008978,1974,True
ORD-CL-202612-004003,173.56300000000002,1.5836309999999998,13,60,12,AV. INDEPENDENCIA 6485,-33.430113,-70.653323,225,True
ORD-CL-202612-004004,61.712,0.270483,8,36,8,AV. MATTA 5936,-33.45799120274538,-70.64211682398948,722,True
ORD-CL-202612-004005,27.208,0.099194,7,39,7,CALLE ARTURO PRAT 1596,-33.4670604,-70.6467713,1482,True
ORD-CL-202612-004006,152.14000000000001,0.9366909999999999,17,73,16,CALLE MERCED 635,-33.437939765454544,-70.6461368109091,1832,True
ORD-CL-202612-004007,395.624,2.5450180000000002,26,124,26,AV. DEPARTAMENTAL 2215,-33.49783141879195,-70.6712537308725,110,True
ORD-CL-202612-004008,196.52100000000002,1.123492,20,86,20,AVENIDA MANUEL MONTT 4785,-33.450409379191655,-70.61310094459272,1303,True
ORD-CL-202612-004009,156.152,0.7613570000000001,24,113,24,AV. DEPARTAMENTAL 7599,-33.5120122,-70.5544324,141,True
ORD-CL-202612-004010,334.99600000000004,2.805945,10,54,10,GRAN AVENIDA JOSÉ MIGUEL CARRERA 3652,-33.48792362792966,-70.65031978694279,2225,True
ORD-CL-202612-004011,297.89,2.539507,7,46,7,AV. MAPOCHO 1103,-33.432762,-70.686501,633,True
ORD-CL-202612-004012,132.62,0.921714,16,77,16,CALLE ESTADO 4661,-33.43949515564987,-70.64953513821996,1714,True
ORD-CL-202612-004013,68.924,0.364159,8,23,8,AVENIDA DEPARTAMENTAL 1018,-33.5038862,-70.6533757,1202,True
ORD-CL-202612-004014,253.53199999999998,2.044086,5,31,5,CALLE BANDERA 6021,-33.44046393300847,-70.65220603930719,1562,True
ORD-CL-202612-004015,211.472,1.704775,14,75,14,CALLE HUÉRFANOS 6206,-33.43969907361054,-70.65168277752262,1790,True
ORD-CL-202612-004016,75.777,0.35941100000000004,13,66,13,CALLE MERCED 2517,-33.43731790255185,-70.64174538474282,1812,True
ORD-CL-202612-004017,336.261,1.8111450000000002,18,119,18,CALLE ESTADO 5148,-33.43949515564987,-70.64953513821996,1719,True
ORD-CL-202612-004018,51.482,0.388573,9,19,9,CALLE HUÉRFANOS 5705,-33.43969907361054,-70.65168277752262,1787,True
ORD-CL-202612-004019,432.224,3.734321,12,68,11,AVENIDA INDEPENDENCIA 6527,-33.430113,-70.653323,1224,True
ORD-CL-202612-004020,103.50800000000001,0.45853499999999997,20,92,19,AV. VITACURA 7559,-33.386204864864865,-70.56240029391893,1165,True
ORD-CL-202612-004021,60.238,0.15357700000000002,8,33,8,AV. MAPOCHO 6909,-33.432762,-70.686501,667,True
ORD-CL-202612-004022,150.49599999999998,1.193333,13,40,13,AV. LAS CONDES 3948,-33.38904613999576,-70.54005416426546,454,True
ORD-CL-202612-004023,126.422,1.036498,9,45,9,AV. PAJARITOS 97,-33.5262195,-70.7569486,810,True
ORD-CL-202612-004024,136.868,0.940634,17,51,17,AV. MACUL 3599,-33.48713855086207,-70.59964459310345,551,True
ORD-CL-202612-004025,80.99600000000001,0.606221,4,14,4,CALLE SANTO DOMINGO 5696,-33.438971360737774,-70.68787532598256,2102,True
ORD-CL-202612-004026,12.285,0.056259,3,10,3,CALLE COMPAÑÍA DE JESÚS 6953,-33.439644149230105,-70.66251983715254,1667,True
ORD-CL-202612-004027,111.398,0.40034600000000004,8,56,8,CALLE ESTADO 4553,-33.43949515564987,-70.64953513821996,1712,True
ORD-CL-202612-004028,60.254,0.311189,8,28,8,AV. MACUL 5525,-33.50266085,-70.5939582609375,559,True
